"extraction_date","time_id","platform","dimension","dimension_id","metric","metric_value"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3466.de.festo.net","space_in_use","1963,86324310303"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3502.de.festo.net","space_in_use","73,8634414672852"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scat5001.ca.festo.net","space_in_use","11,4081802368164"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3388.festo.net","space_in_use","261,027160644531"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3203.de.festo.net","space_in_use","809,47762298584"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3689.de.festo.net","space_in_use","46,0159301757813"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3560.festo.net","space_in_use","69,0114212036133"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3588.festo.net","space_in_use","571,1650390625"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2229.festo.net","space_in_use","86,0714111328125"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2823.cn.festo.net","space_in_use","351,165534973145"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3228.de.festo.net","space_in_use","218,855667114258"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3494.de.festo.net","space_in_use","119,208602905273"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3593.festo.net","space_in_use","87,1257400512695"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","ssgt5019","space_in_use","64,2636184692383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2824.cn.festo.net","space_in_use","180,444175720215"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","skrt2009.festo.net","space_in_use","44,2741241455078"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2200.festo.net","space_in_use","192,656539916992"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3018.festo.net","space_in_use","104,017860412598"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sint2008.in.festo.net","space_in_use","61,6886825561523"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3489.de.festo.net","space_in_use","53,2207565307617"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","shut2004.festo.net","space_in_use","81,9947738647461"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2237.festo.net","space_in_use","84,0920791625977"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3487.de.festo.net","space_in_use","40,9831924438477"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2100.de.festo.net","space_in_use","19,3963851928711"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2916.festo.net","space_in_use","53,7400588989258"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2219.festo.net","space_in_use","122,10969543457"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2251.de.festo.net","space_in_use","58,2084808349609"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2033.bg.festo.net","space_in_use","49,4979934692383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2013.festo.net","space_in_use","50,8496475219727"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2097.de.festo.net","space_in_use","56,4468536376953"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview.database.windows.net","space_in_use","0,0418014526367188"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview-p.database.windows.net","space_in_use","0,957099914550781"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","srm.c7jxwa7xrjw2.ap-northeast-1.rds.amazonaws.com","transactions","221081"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2908.festo.net","transactions","5960857"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2043.festo.net","transactions","191837542"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2015.festo.net","transactions","13751110"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","splt5104.festo.net","transactions","1005518"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2540.de.festo.net","transactions","1133474"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3633.festo.net","transactions","944434"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2042.de.festo.net","transactions","122135827"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3387.de.festo.net","transactions","1677715"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2313.festo.net","transactions","104603227"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3194.de.festo.net","transactions","36071361"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scht3012.festo.net","transactions","10563219"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3762.de.festo.net","transactions","10281434"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3047.de.festo.net","transactions","933180"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet5138.de.festo.net","transactions","2668445"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2218.festo.net","transactions","9456706"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2130.festo.net","transactions","38860478"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2069.de.festo.net","transactions","661667"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3637.de.festo.net","transactions","1751051"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3454.de.festo.net","transactions","63216717"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2050.festo.net","transactions","1443421"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","greekpayroll.database.windows.net","transactions","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2019.bg.festo.net","transactions","14377030"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3463.de.festo.net","transactions","21959758"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3462.de.festo.net","transactions","19658875"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust5050.festo.net","transactions","24772130"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3530.de.festo.net","transactions","33948084"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3741.de.festo.net","transactions","73676956"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3634.de.festo.net","transactions","11102647"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2046.festo.net","transactions","18106468"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2828.cn.festo.net","transactions","38078629"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3055.de.festo.net","transactions","10030659"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet4519.dev.festo.company","transactions","8315944"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2551.festo.net","transactions","28425320"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2131.de.festo.net","transactions","8036394"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2155.de.festo.net","transactions","2348520"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3282.festo.net","transactions","1151234"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3566.de.festo.net","transactions","796426"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3372.festo.net","transactions","22378322"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3488.de.festo.net","transactions","1655291"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3373.festo.net","transactions","45217775"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2248.festo.net","transactions","79667055"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3464.de.festo.net","transactions","5625730"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","blueprism2006.database.windows.net","transactions","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3229.de.festo.net","transactions","1060225"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3049.festo.net","transactions","1042750"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3740.de.festo.net","transactions","58400864"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2513.cn.festo.net","transactions","9248197"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2084.de.festo.net","transactions","1280173"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2023.de.festo.net","transactions","6587069"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2512.cn.festo.net","transactions","1324097"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2048.festo.net","transactions","3870604"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2029.de.festo.net","transactions","3737451"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2907.festo.net","transactions","129003121"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3466.de.festo.net","transactions","32121464"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3502.de.festo.net","transactions","1469028"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scat5001.ca.festo.net","transactions","2503360"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3388.festo.net","transactions","64951472"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3203.de.festo.net","transactions","866175"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3689.de.festo.net","transactions","1278796"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3560.festo.net","transactions","16565453"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3588.festo.net","transactions","5336472"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2229.festo.net","transactions","3766712"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2823.cn.festo.net","transactions","444121400"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3228.de.festo.net","transactions","2638186"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3494.de.festo.net","transactions","1696673"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3593.festo.net","transactions","7050870"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","ssgt5019","transactions","1813284"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2824.cn.festo.net","transactions","4473279"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","skrt2009.festo.net","transactions","1894955"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2200.festo.net","transactions","34904307"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3018.festo.net","transactions","2905019"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sint2008.in.festo.net","transactions","11114983"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3489.de.festo.net","transactions","2952442"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","shut2004.festo.net","transactions","8763097"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2237.festo.net","transactions","2070717"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3487.de.festo.net","transactions","1338309"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2100.de.festo.net","transactions","5754021"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2916.festo.net","transactions","3900374"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2219.festo.net","transactions","6122266"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2251.de.festo.net","transactions","4154881"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2033.bg.festo.net","transactions","6845658"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2013.festo.net","transactions","4330318"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2097.de.festo.net","transactions","11185279"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview.database.windows.net","transactions","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview-p.database.windows.net","transactions","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","srm.c7jxwa7xrjw2.ap-northeast-1.rds.amazonaws.com","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2908.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2043.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2015.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","splt5104.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2540.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3633.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2042.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3387.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2313.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3194.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scht3012.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3762.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3047.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet5138.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2218.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2130.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2069.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3637.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3454.de.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2050.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","greekpayroll.database.windows.net","cpu","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2019.bg.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3463.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3462.de.festo.net","cpu","6"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust5050.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3530.de.festo.net","cpu","10"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3741.de.festo.net","cpu","48"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3634.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2046.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2828.cn.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3055.de.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet4519.dev.festo.company","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2551.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2131.de.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2155.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3282.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3566.de.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3372.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3488.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3373.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2248.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3464.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","blueprism2006.database.windows.net","cpu","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3229.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3049.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3740.de.festo.net","cpu","48"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2513.cn.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2084.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2023.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2512.cn.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2048.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2029.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2907.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3466.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3502.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scat5001.ca.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3388.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3203.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3689.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3560.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3588.festo.net","cpu","8"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2229.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2823.cn.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3228.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3494.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3593.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","ssgt5019","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2824.cn.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","skrt2009.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2200.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3018.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sint2008.in.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3489.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","shut2004.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2237.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3487.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2100.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2916.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2219.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2251.de.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2033.bg.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2013.festo.net","cpu","4"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2097.de.festo.net","cpu","2"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview.database.windows.net","cpu","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview-p.database.windows.net","cpu","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","srm.c7jxwa7xrjw2.ap-northeast-1.rds.amazonaws.com","memory","4035"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2908.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2043.festo.net","memory","262143"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2015.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","splt5104.festo.net","memory","7167"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2540.de.festo.net","memory","24575"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3633.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2042.de.festo.net","memory","262143"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3387.de.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2313.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3194.de.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scht3012.festo.net","memory","24575"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3762.de.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3047.de.festo.net","memory","24575"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet5138.de.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2218.festo.net","memory","20479"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2130.festo.net","memory","24575"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2069.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3637.de.festo.net","memory","49151"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3454.de.festo.net","memory","98303"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2050.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","greekpayroll.database.windows.net","memory","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2019.bg.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3463.de.festo.net","memory","49151"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3462.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust5050.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3530.de.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3741.de.festo.net","memory","196125"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3634.de.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2046.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2828.cn.festo.net","memory","65535"
